Time,WindAD,WindMPH,TempAD,TempC
2025-05-11T12:21:52,482,23.23,235,38.33
2025-05-11T12:21:53,481,22.87,229,36.83
2025-05-11T12:21:54,473,20.15,230,37.08
2025-05-11T12:21:55,475,20.81,229,36.83
2025-05-11T12:21:56,482,23.23,227,36.33
2025-05-11T12:21:57,462,16.80,225,35.83
2025-05-11T12:21:58,461,16.51,225,35.83
2025-05-11T12:21:59,425,8.37,224,35.58
2025-05-11T12:22:00,456,15.14,225,35.83
2025-05-11T12:22:01,482,23.23,226,36.08
2025-05-11T12:22:02,471,19.51,225,35.83
2025-05-11T12:22:03,482,23.23,226,36.08
2025-05-11T12:22:04,458,15.68,226,36.08
2025-05-11T12:22:05,468,18.57,225,35.83
2025-05-11T12:22:06,435,10.25,224,35.58
2025-05-11T12:22:07,419,7.36,225,35.83
2025-05-11T12:22:08,422,7.86,226,36.08
2025-05-11T12:22:09,438,10.87,229,36.83
2025-05-11T12:22:10,461,16.51,231,37.33
2025-05-11T12:22:11,470,19.20,229,36.83
2025-05-11T12:22:12,466,17.97,228,36.58
2025-05-11T12:22:13,477,21.48,227,36.33
2025-05-11T12:22:14,482,23.23,227,36.33
2025-05-11T12:22:15,482,23.23,226,36.08
2025-05-11T12:22:16,481,22.87,225,35.83
2025-05-11T12:22:17,481,22.87,224,35.58
2025-05-11T12:22:18,481,22.87,224,35.58
2025-05-11T12:22:19,481,22.87,224,35.58
2025-05-11T12:22:20,481,22.87,226,36.08
2025-05-11T12:22:21,481,22.87,226,36.08
2025-05-11T12:22:22,481,22.87,225,35.83
2025-05-11T12:22:23,481,22.87,228,36.58
2025-05-11T12:22:24,481,22.87,226,36.08
2025-05-11T12:22:25,481,22.87,227,36.33
2025-05-11T12:22:26,481,22.87,227,36.33
2025-05-11T12:22:27,481,22.87,229,36.83
2025-05-11T12:22:28,481,22.87,228,36.58
2025-05-11T12:22:29,481,22.87,226,36.08
2025-05-11T12:22:30,481,22.87,225,35.83
2025-05-11T12:22:31,480,22.52,225,35.83
2025-05-11T12:22:32,480,22.52,225,35.83
2025-05-11T12:22:33,480,22.52,224,35.58
2025-05-11T12:22:34,480,22.52,224,35.58
2025-05-11T12:22:36,480,22.52,224,35.58
2025-05-11T12:22:37,480,22.52,224,35.58
2025-05-11T12:22:38,480,22.52,224,35.58
2025-05-11T12:22:39,481,22.87,225,35.83
2025-05-11T12:22:40,481,22.87,227,36.33
2025-05-11T12:22:41,481,22.87,230,37.08
2025-05-11T12:22:42,481,22.87,230,37.08
2025-05-11T12:22:43,481,22.87,229,36.83
2025-05-11T12:22:44,481,22.87,228,36.58
2025-05-11T12:22:45,481,22.87,227,36.33
2025-05-11T12:22:46,481,22.87,226,36.08
2025-05-11T12:22:47,481,22.87,226,36.08
2025-05-11T12:22:48,481,22.87,227,36.33
2025-05-11T12:22:49,481,22.87,228,36.58
2025-05-11T12:22:50,481,22.87,228,36.58
