Time,WindAD,WindMPH,TempAD,TempC
2025-05-11T11:57:25,482,23.23,217,33.82
2025-05-11T11:57:26,482,23.23,219,34.32
2025-05-11T11:57:27,482,23.23,220,34.58
2025-05-11T11:57:28,481,22.87,222,35.08
2025-05-11T11:57:29,481,22.87,221,34.83
2025-05-11T11:57:30,481,22.87,220,34.58
2025-05-11T11:57:31,482,23.23,222,35.08
2025-05-11T11:57:32,482,23.23,223,35.33
2025-05-11T11:57:33,482,23.23,223,35.33
2025-05-11T11:57:34,482,23.23,222,35.08
2025-05-11T11:57:35,482,23.23,225,35.83
2025-05-11T11:57:36,482,23.23,225,35.83
2025-05-11T11:57:37,482,23.23,224,35.58
2025-05-11T11:57:39,482,23.23,224,35.58
2025-05-11T11:57:40,482,23.23,225,35.83
2025-05-11T11:57:41,482,23.23,224,35.58
2025-05-11T11:57:42,481,22.87,223,35.33
2025-05-11T11:57:43,481,22.87,222,35.08
2025-05-11T11:57:44,481,22.87,223,35.33
2025-05-11T11:57:45,481,22.87,221,34.83
2025-05-11T11:57:46,481,22.87,221,34.83
2025-05-11T11:57:47,481,22.87,219,34.32
2025-05-11T11:57:48,481,22.87,219,34.32
2025-05-11T11:57:49,481,22.87,219,34.32
2025-05-11T11:57:50,481,22.87,219,34.32
2025-05-11T11:57:51,481,22.87,219,34.32
2025-05-11T11:57:52,481,22.87,220,34.58
2025-05-11T11:57:53,482,23.23,224,35.58
2025-05-11T11:57:54,482,23.23,224,35.58
2025-05-11T11:57:55,481,22.87,222,35.08
2025-05-11T11:57:56,481,22.87,221,34.83
2025-05-11T11:57:57,481,22.87,222,35.08
2025-05-11T11:57:58,481,22.87,220,34.58
2025-05-11T11:57:59,481,22.87,218,34.07
2025-05-11T11:58:00,481,22.87,218,34.07
2025-05-11T11:58:01,481,22.87,217,33.82
2025-05-11T11:58:02,481,22.87,216,33.57
2025-05-11T11:58:03,482,23.23,219,34.32
2025-05-11T11:58:04,481,22.87,219,34.32
2025-05-11T11:58:05,481,22.87,219,34.32
2025-05-11T11:58:06,481,22.87,222,35.08
2025-05-11T11:58:07,481,22.87,223,35.33
2025-05-11T11:58:08,481,22.87,224,35.58
2025-05-11T11:58:09,481,22.87,223,35.33
2025-05-11T11:58:10,481,22.87,224,35.58
2025-05-11T11:58:11,482,23.23,228,36.58
2025-05-11T11:58:12,482,23.23,230,37.08
2025-05-11T11:58:13,482,23.23,230,37.08
2025-05-11T11:58:14,482,23.23,229,36.83
2025-05-11T11:58:15,482,23.23,227,36.33
2025-05-11T11:58:16,482,23.23,226,36.08
2025-05-11T11:58:17,482,23.23,225,35.83
2025-05-11T11:58:18,482,23.23,225,35.83
2025-05-11T11:58:19,482,23.23,225,35.83
2025-05-11T11:58:20,482,23.23,226,36.08
2025-05-11T11:58:22,482,23.23,228,36.58
2025-05-11T11:58:23,482,23.23,227,36.33
2025-05-11T11:58:24,482,23.23,227,36.33
2025-05-11T11:58:25,481,22.87,225,35.83
2025-05-11T11:58:26,482,23.23,225,35.83
2025-05-11T11:58:27,482,23.23,225,35.83
2025-05-11T11:58:28,481,22.87,225,35.83
2025-05-11T11:58:29,481,22.87,224,35.58
2025-05-11T11:58:30,481,22.87,222,35.08
2025-05-11T11:58:31,481,22.87,222,35.08
2025-05-11T11:58:32,481,22.87,224,35.58
2025-05-11T11:58:33,481,22.87,224,35.58
2025-05-11T11:58:34,481,22.87,224,35.58
2025-05-11T11:58:35,481,22.87,222,35.08
2025-05-11T11:58:36,481,22.87,223,35.33
2025-05-11T11:58:37,481,22.87,222,35.08
2025-05-11T11:58:38,481,22.87,222,35.08
