time,v_est,CdA_est,accel_bias,power_pred,acceleration_measured,velocity_measured,power_measured
2025-06-01 15:47:05.704,5.7628173828125,0.26381683349609375,1.888763427734375,248.546875,2.3657456679355287,6.708888888888889,77
2025-06-01 15:47:05.714,5.7672119140625,0.2638053894042969,1.88848876953125,248.546875,2.3647575389045787,6.708888888888889,77
2025-06-01 15:47:05.724,5.77099609375,0.2637939453125,1.88836669921875,248.546875,2.3631786730288478,6.708888888888889,77
2025-06-01 15:47:05.734,5.7755126953125,0.2637786865234375,1.88824462890625,248.546875,2.361002310553634,6.708888888888889,77
2025-06-01 15:47:05.745,5.779296875,0.2637672424316406,1.8880615234375,248.546875,2.3582245152586507,6.708888888888889,77
2025-06-01 15:47:05.754,5.7841796875,0.2637481689453125,1.888153076171875,248.546875,2.3548447225402653,6.708888888888889,77
2025-06-01 15:47:05.764,5.7879638671875,0.2637481689453125,1.88800048828125,248.546875,2.3508661458251674,6.708888888888889,77
2025-06-01 15:47:05.774,5.7918701171875,0.26375579833984375,1.887908935546875,248.546875,2.346295958044729,6.708888888888889,77
2025-06-01 15:47:05.784,5.7960205078125,0.26375579833984375,1.887786865234375,248.546875,2.341145222703437,6.708888888888889,77
2025-06-01 15:47:05.795,5.8004150390625,0.263763427734375,1.8876953125,248.546875,2.335428676845172,6.708888888888889,77
2025-06-01 15:47:05.804,5.8043212890625,0.2637443542480469,1.88763427734375,248.546875,2.329164523256245,6.708888888888889,77
2025-06-01 15:47:05.814,5.8077392578125,0.2637176513671875,1.887451171875,248.546875,2.322374266978068,6.708888888888889,77
2025-06-01 15:47:05.824,5.8116455078125,0.2637062072753906,1.8873291015625,248.546875,2.315082517181048,6.708888888888889,77
2025-06-01 15:47:05.834,5.81591796875,0.2637214660644531,1.887115478515625,248.546875,2.3073167440518465,6.708888888888889,77
2025-06-01 15:47:05.845,5.8199462890625,0.26369476318359375,1.88720703125,248.546875,2.2991070938483755,6.708888888888889,77
2025-06-01 15:47:05.854,5.8240966796875,0.263671875,1.88714599609375,248.546875,2.290486329083009,6.708888888888889,77
2025-06-01 15:47:05.864,5.827392578125,0.2636566162109375,1.8870849609375,248.546875,2.281489827924644,6.708888888888889,77
2025-06-01 15:47:05.874,5.8309326171875,0.2636604309082031,1.886871337890625,248.546875,2.2721555303247967,6.708888888888889,77
2025-06-01 15:47:05.884,5.8341064453125,0.2636528015136719,1.8868408203125,248.546875,2.262523786627065,6.708888888888889,77
2025-06-01 15:47:05.895,5.836669921875,0.263641357421875,1.88665771484375,248.546875,2.252637134332473,6.708888888888889,77
2025-06-01 15:47:05.904,5.83984375,0.2636299133300781,1.886627197265625,248.546875,2.242540028613847,6.708888888888889,77
2025-06-01 15:47:05.914,5.8431396484375,0.2636070251464844,1.88641357421875,248.546875,2.232278497556648,6.708888888888889,77
2025-06-01 15:47:05.924,5.8458251953125,0.26360321044921875,1.886474609375,248.546875,2.221899680021412,6.708888888888889,77
2025-06-01 15:47:05.934,5.8487548828125,0.263580322265625,1.88641357421875,248.546875,2.2114512786981217,6.708888888888889,77
2025-06-01 15:47:05.945,5.8516845703125,0.2635688781738281,1.886444091796875,248.546875,2.200981000251472,6.708888888888889,77
2025-06-01 15:47:05.954,5.8546142578125,0.2635650634765625,1.886383056640625,248.546875,2.190536010076839,6.708888888888889,77
2025-06-01 15:47:05.964,5.85693359375,0.26354217529296875,1.88623046875,248.546875,2.180162414576452,6.708888888888889,77
2025-06-01 15:47:05.974,5.801301157084656,0.10849545861568285,2.106483168534553,248.546875,2.169904794360858,6.708888888888889,77
2025-06-01 15:47:05.984,5.8013916015625,0.10848808288574219,2.106536865234375,82.501953125,2.159805778170784,6.708888888888889,77
2025-06-01 15:47:05.995,5.8006591796875,0.10847854614257812,2.106353759765625,82.501953125,2.1499056269327874,6.708888888888889,77
2025-06-01 15:47:06.004,5.8011474609375,0.10846900939941406,2.10626220703125,82.501953125,2.140241826386994,6.736944444444444,100
2025-06-01 15:47:06.014,5.8011474609375,0.10846328735351562,2.106048583984375,82.501953125,2.130848709391409,6.736944444444444,100
2025-06-01 15:47:06.024,5.801025390625,0.10846138000488281,2.105926513671875,82.501953125,2.121757127805789,6.736944444444444,100
2025-06-01 15:47:06.034,5.801025390625,0.10845184326171875,2.10577392578125,82.501953125,2.112994201622426,6.736944444444444,100
2025-06-01 15:47:06.045,5.80078125,0.10843849182128906,2.1058349609375,82.501953125,2.1045831878917705,6.736944444444444,100
2025-06-01 15:47:06.054,5.80029296875,0.10842704772949219,2.105621337890625,82.501953125,2.096543495382736,6.736944444444444,100
2025-06-01 15:47:06.064,5.799560546875,0.10841560363769531,2.105621337890625,82.501953125,2.088890833209633,6.736944444444444,100
2025-06-01 15:47:06.074,5.7989501953125,0.10841178894042969,2.1055908203125,82.501953125,2.0816374679538967,6.736944444444444,100
2025-06-01 15:47:06.084,5.7982177734375,0.10840034484863281,2.105377197265625,82.501953125,2.074792560059229,6.736944444444444,100
2025-06-01 15:47:06.095,5.79736328125,0.1083984375,2.1053466796875,82.501953125,2.068362529545018,6.736944444444444,100
2025-06-01 15:47:06.104,5.79638671875,0.10839653015136719,2.105133056640625,82.501953125,2.062351395947426,6.736944444444444,100
2025-06-01 15:47:06.114,5.7955322265625,0.10839271545410156,2.105133056640625,82.501953125,2.056761075316868,6.736944444444444,100
2025-06-01 15:47:06.124,5.7947998046875,0.10839080810546875,2.105133056640625,82.501953125,2.0515916534604344,6.736944444444444,100
2025-06-01 15:47:06.134,5.7939453125,0.10838699340820312,2.105133056640625,82.501953125,2.0468416395191427,6.736944444444444,100
2025-06-01 15:47:06.145,5.792724609375,0.10838508605957031,2.1051025390625,82.501953125,2.042508178043416,6.736944444444444,100
2025-06-01 15:47:06.154,5.7921142578125,0.10838699340820312,2.104949951171875,82.501953125,2.038587216552289,6.736944444444444,100
2025-06-01 15:47:06.164,5.790771484375,0.10838127136230469,2.10467529296875,82.501953125,2.0350736575133874,6.736944444444444,100
2025-06-01 15:47:06.174,5.78955078125,0.10837936401367188,2.104583740234375,82.501953125,2.031961521965692,6.736944444444444,100
2025-06-01 15:47:06.184,5.7882080078125,0.10837554931640625,2.10455322265625,82.501953125,2.029244119719509,6.736944444444444,100
2025-06-01 15:47:06.195,5.78662109375,0.10837364196777344,2.1043701171875,82.501953125,2.0269141914056954,6.736944444444444,100
2025-06-01 15:47:06.204,5.7857666015625,0.108367919921875,2.104339599609375,82.501953125,2.0249639973327445,6.736944444444444,100
2025-06-01 15:47:06.214,5.7847900390625,0.10836029052734375,2.104095458984375,82.501953125,2.023385364197427,6.736944444444444,100
2025-06-01 15:47:06.224,5.7840576171875,0.10835075378417969,2.103790283203125,82.501953125,2.0221697153736797,6.736944444444444,100
2025-06-01 15:47:06.234,5.7828369140625,0.10834693908691406,2.103668212890625,82.501953125,2.0213081097773915,6.736944444444444,100
2025-06-01 15:47:06.245,5.7813720703125,0.10833740234375,2.1036376953125,82.501953125,2.020791318237965,6.736944444444444,100
2025-06-01 15:47:06.254,5.7803955078125,0.10833358764648438,2.103668212890625,82.501953125,2.020609935692178,6.736944444444444,100
2025-06-01 15:47:06.264,5.77978515625,0.10833358764648438,2.1036376953125,82.501953125,2.020754470936621,6.736944444444444,100
2025-06-01 15:47:06.274,5.7784423828125,0.10832786560058594,2.103668212890625,82.501953125,2.0212153608312025,6.736944444444444,100
2025-06-01 15:47:06.284,5.77783203125,0.10831260681152344,2.103668212890625,82.501953125,2.0219829174633457,6.736944444444444,100
2025-06-01 15:47:06.295,5.7764892578125,0.10830307006835938,2.1036376953125,82.501953125,2.0230472432705056,6.736944444444444,100
