time,WindAD,Wind (m/s),Speed,X (m/s^2),Y (m/s^2),Z (m/s^2),G (m/s^2),meta_stance,meta_speed_mph,meta_direction,position_lat,position_long,heart_rate,cadence,distance,power,enhanced_speed,enhanced_altitude
2025-05-11T11:24:55.000000,463,7.6399136,8.862079,-15.86521269,2.82956697,4.593650220000001,16.75747143,up,19,EW,38.5396412,-121.7878574,175,97,807.85,267,8.920000000000002,18.2
2025-05-11T11:24:56.000000,453,6.4194944,9.02105,-10.18811664,1.7741090700000002,1.53460773,10.454673960000001,up,19,EW,38.5396386,-121.7879595,175,96,816.77,325,8.928888888888888,18.2
2025-05-11T11:24:57.000000,449,5.972454399999999,8.824776,-11.705213520000001,1.7940233700000001,2.69933922,12.14565309,up,19,EW,38.5396398,-121.7880627,175,96,825.68,266,8.911111111111111,18.2
2025-05-11T11:24:58.000000,463,7.6399136,8.876737,-18.32399109,1.44838764,2.5566822000000005,18.55810674,up,19,EW,38.539643,-121.7881622,176,96,834.52,244,8.83611111111111,18.4
2025-05-11T11:24:59.000000,461,7.3806304,8.740456,-6.61204791,-0.48034665000000004,2.13022188,6.96331458,up,19,EW,38.5396454,-121.7882639,176,96,843.3,239,8.780000000000001,18.4
2025-05-11T11:25:00.000000,452,6.307734399999999,8.885359,-12.863646990000001,0.02170953,5.57860365,14.02122699,up,19,EW,38.5396486,-121.7883641,176,95,852.15,361,8.845,18.4
2025-05-11T11:25:01.000000,458,7.0095871999999995,8.92414,-7.83096984,1.33103061,1.31830704,8.05193028,up,19,EW,38.5396491,-121.7884671,177,96,861.09,318,8.948055555555555,18.2
2025-05-11T11:25:02.000000,464,7.769555199999999,8.806604,-12.532834170000001,1.2698064,0.98660151,12.6355743,up,19,EW,38.5396506,-121.7885684,177,96,870.0,295,8.911111111111111,18.2
2025-05-11T11:25:03.000000,467,8.1674208,8.853642,-14.37595659,-1.37443986,-0.27886887000000005,14.444204760000002,up,19,EW,38.5396505,-121.7886696,177,91,878.83,284,8.826944444444445,18.2
2025-05-11T11:25:04.000000,460,7.2554592,8.75909,-12.04994673,-0.32153256,-2.25970407,12.26420694,up,19,EW,38.5396497,-121.7887708,177,95,887.68,378,8.855,18.2
2025-05-11T11:25:05.000000,457,6.8888864,8.903752,-3.8458044900000004,0.31703958,2.52030672,4.608973440000001,up,19,EW,38.5396492,-121.7888704,178,95,896.54,286,8.845,18.2
2025-05-11T11:25:06.000000,450,6.0842144,8.820713,-10.05997842,-0.72823554,1.98771201,10.280301210000001,up,19,EW,38.5396491,-121.788973,178,96,905.39,286,8.863888888888889,18.2
2025-05-11T11:25:07.000000,451,6.1959744,8.802335,-10.846446120000001,2.88524853,-0.40041477000000003,11.230782300000001,up,19,EW,38.5396505,-121.7890762,178,95,914.22,249,8.818055555555556,18.2
2025-05-11T11:25:08.000000,439,4.9532032,8.861545,-9.00078291,3.31306263,0.47825712,9.60307767,up,19,EW,38.5396523,-121.7891786,178,95,923.02,247,8.808055555555557,18.4
2025-05-11T11:25:09.000000,448,5.8651648,8.805968,-11.093883750000002,-0.98270694,2.4899251500000004,11.412257490000002,up,19,EW,38.5396531,-121.7892825,178,95,931.89,288,8.863888888888889,18.4
2025-05-11T11:25:10.000000,447,5.7578752,8.969586,-5.54940909,1.4456898900000001,0.45400680000000004,5.752574190000001,up,19,EW,38.5396542,-121.7893817,179,95,940.85,311,8.966944444444444,18.4
2025-05-11T11:25:11.000000,456,6.7681856,8.93188,-9.983342700000001,1.9646683200000001,2.59035993,10.49937813,up,19,EW,38.5396558,-121.7894842,179,95,949.83,269,8.976111111111111,18.6
2025-05-11T11:25:12.000000,463,7.6399136,8.977443,-0.02274939,0.06167547,0.47242017000000003,0.47697201,up,19,EW,38.5396568,-121.7895888,179,97,958.81,274,8.985,18.6
2025-05-11T11:25:13.000000,463,7.6399136,8.99326,-11.013794910000001,-1.10679363,1.25035317,11.139667020000001,up,19,EW,38.5396568,-121.7896922,179,97,967.8,281,8.985,18.6
2025-05-11T11:25:14.000000,467,8.1674208,8.845921,-13.282926390000002,2.6520354000000004,-1.48730391,13.626502020000002,up,19,EW,38.539657,-121.7897945,179,97,976.71,215,8.90111111111111,18.6
2025-05-11T11:25:15.000000,462,7.5102720000000005,8.853475,-10.392135210000001,2.8575549000000002,5.45017113,12.077522640000002,up,19,EW,38.5396582,-121.7898958,180,96,985.55,258,8.855,18.6
2025-05-11T11:25:16.000000,463,7.6399136,8.792356,-6.64498008,-0.40385808000000006,1.75150683,6.88379472,up,19,EW,38.5396584,-121.789996,180,95,994.36,224,8.808055555555557,18.6
2025-05-11T11:25:17.000000,464,7.769555199999999,8.745768,-2.43274266,1.08000252,0.79469829,2.7777996000000003,up,19,EW,38.5396593,-121.7900959,179,96,1003.14,237,8.780000000000001,18.6
2025-05-11T11:25:18.000000,464,7.769555199999999,8.815049,-0.25222491,0.43903674000000004,-0.05149269000000001,0.5089428,up,19,EW,38.5396597,-121.7901965,180,95,1011.94,249,8.79888888888889,18.6
2025-05-11T11:25:19.000000,465,7.8991968,8.984296,-14.340483630000001,4.7005203600000005,3.505113,15.492903570000001,up,19,EW,38.5396619,-121.7903006,180,96,1020.9,305,8.956944444444444,18.6
2025-05-11T11:25:20.000000,464,7.769555199999999,9.17626,-16.511711310000003,4.6300257,3.88277838,17.5826592,up,19,EW,38.539661,-121.790404,180,97,1030.03,255,9.135000000000002,18.6
2025-05-11T11:25:21.000000,470,8.583167999999999,9.161916,-10.45964763,-0.61327215,1.11772197,10.537058340000002,up,19,EW,38.5396599,-121.7905105,181,97,1039.3,325,9.256111111111112,18.6
2025-05-11T11:25:22.000000,458,7.0095871999999995,9.214796,-6.081552540000001,1.2641166000000001,2.58227649,6.72692301,up,19,EW,38.5396593,-121.7906155,181,107,1048.53,217,9.236944444444445,18.4
2025-05-11T11:25:23.000000,456,6.7681856,9.21803,-12.255319080000001,2.7193908600000003,0.53992278,12.565001160000001,up,19,EW,38.53966,-121.7907221,181,98,1057.69,179,9.163055555555557,18.4
2025-05-11T11:25:25.000000,468,8.3015328,9.117689,-0.6159699000000001,0.61297785,0.3125466,0.92349378,up,19,EW,38.5396631,-121.7909295,181,99,1075.94,247,9.106944444444444,18.2
2025-05-11T11:25:26.000000,477,9.6024192,9.019369,-7.9968177,3.0448179900000003,4.957542360000001,9.889245180000001,up,19,EW,38.5396623,-121.7910321,181,98,1084.95,218,9.013055555555557,18.4
2025-05-11T11:25:27.000000,472,8.864803199999999,8.833173,-9.99636057,-1.16547705,0.87582699,10.10211237,up,19,EW,38.5396613,-121.7911342,181,97,1093.9,230,8.93888888888889,18.4
2025-05-11T11:25:28.000000,460,7.2554592,8.811402,-10.63598238,0.14714019,4.511619,11.55423762,up,19,EW,38.5396626,-121.791236,181,97,1102.75,179,8.855,18.4
2025-05-11T11:25:29.000000,470,8.583167999999999,8.82296,-3.37563081,1.0584499500000002,3.0383826300000005,4.66336008,up,19,EW,38.5396639,-121.7913363,181,96,1111.51,241,8.761944444444445,18.4
2025-05-11T11:25:30.000000,459,7.1347584,8.713313,-2.7300249,0.22273605000000002,2.17662318,3.49861878,up,19,EW,38.5396652,-121.791435,181,95,1120.23,240,8.723888888888888,18.6
2025-05-11T11:25:31.000000,455,6.651955200000001,8.717242,-9.16903422,-1.33971246,-0.25102809000000004,9.26979273,up,19,EW,38.5396659,-121.7915341,181,94,1128.96,280,8.723888888888888,18.6
2025-05-11T11:25:32.000000,468,8.3015328,8.627791,-8.586447750000001,-1.33537644,-0.6483036600000001,8.71381098,up,19,EW,38.5396659,-121.7916336,182,95,1137.7,258,8.73388888888889,18.6
2025-05-11T11:25:33.000000,468,8.3015328,8.745816,-7.809407460000001,3.5405859600000005,3.9492411300000003,9.44029053,up,19,EW,38.5396648,-121.791736,182,96,1146.4,311,8.715,18.6
2025-05-11T11:25:34.000000,463,7.6399136,8.779324,-7.08521364,-1.08748755,2.57030829,7.61508117,up,19,EW,38.5396631,-121.7918376,182,94,1155.18,250,8.780000000000001,18.6
2025-05-11T11:25:35.000000,461,7.3806304,8.734061,-9.69115185,1.02896109,-0.14654178,9.7467255,up,19,EW,38.5396653,-121.7919403,182,95,1163.92,227,8.73388888888889,18.6
2025-05-11T11:25:36.000000,463,7.6399136,8.733833,-7.92915813,1.9802367900000002,1.4964370200000001,8.30855988,up,19,EW,38.5396668,-121.7920421,182,94,1172.65,225,8.73388888888889,18.8
2025-05-11T11:25:37.000000,456,6.7681856,8.68514,-7.988292810000001,-0.58138965,1.9516406400000001,8.24376483,up,19,EW,38.5396671,-121.7921417,182,94,1181.32,266,8.668055555555556,18.8
2025-05-11T11:25:38.000000,457,6.8888864,8.729777,-7.75926855,-0.09789399,-1.25394363,7.8605469900000005,up,19,EW,38.5396672,-121.7922403,182,94,1189.99,245,8.668055555555556,18.8
2025-05-11T11:25:39.000000,452,6.307734399999999,8.698022,-9.393114240000001,-1.7431290900000003,-0.50175207,9.56665314,up,19,EW,38.5396681,-121.7923399,182,94,1198.65,257,8.658888888888889,18.8
2025-05-11T11:25:40.000000,461,7.3806304,8.701631,-5.656141890000001,1.1883834,3.35033082,6.68048247,up,19,EW,38.5396688,-121.7924394,182,95,1207.34,295,8.696111111111112,18.8
2025-05-11T11:25:41.000000,455,6.651955200000001,8.838066,-6.58570806,1.22729967,2.74304277,7.2389265300000005,up,19,EW,38.5396708,-121.7925398,182,95,1216.19,346,8.83611111111111,19.0
2025-05-11T11:25:42.000000,455,6.651955200000001,8.863174,-3.76078122,-0.57390462,0.9770171400000001,3.9277768500000003,up,19,EW,38.539672,-121.7926408,182,95,1225.09,204,8.90111111111111,19.0
2025-05-11T11:25:43.000000,460,7.2554592,8.956467,-5.4663282,-0.9575541000000001,1.63460106,5.78529054,up,19,EW,38.5396719,-121.792742,182,96,1233.95,233,8.873055555555556,19.0
2025-05-11T11:25:44.000000,461,7.3806304,8.921676,-12.579245280000002,0.2140542,0.8858626199999999,12.61220688,up,19,EW,38.5396733,-121.7928447,182,97,1242.87,295,8.911111111111111,19.2
2025-05-11T11:25:45.000000,461,7.3806304,8.939037,-10.233321120000001,-0.053140770000000004,3.7365309000000004,10.89427968,up,19,EW,38.5396729,-121.7929472,182,97,1251.82,207,8.956944444444444,19.2
2025-05-11T11:25:46.000000,479,9.9108768,8.898559,-5.54596578,1.14332607,3.15768204,6.483507480000001,up,19,EW,38.5396727,-121.7930494,183,96,1260.7,206,8.873055555555556,19.2
2025-05-11T11:25:47.000000,465,7.8991968,8.839911,-4.2508593900000005,0.10178856,1.8086893200000003,4.62077487,up,19,EW,38.539673,-121.7931495,182,96,1269.56,248,8.863888888888889,19.2
2025-05-11T11:25:48.000000,460,7.2554592,8.967969,-6.40682271,0.1966905,2.8867494600000003,7.029895050000001,up,19,EW,38.5396757,-121.7932505,182,96,1278.42,279,8.855,19.2
2025-05-11T11:25:49.000000,468,8.3015328,8.864689,-6.6783635100000005,2.18291139,1.38881151,7.1620161300000005,up,19,EW,38.5396772,-121.7933518,182,96,1287.3,224,8.883055555555556,19.2
2025-05-11T11:25:50.000000,477,9.6024192,8.857699,-12.26983788,-0.56582118,4.43153016,13.05785556,up,19,EW,38.5396786,-121.793452,183,96,1296.19,205,8.891944444444446,19.2
2025-05-11T11:25:51.000000,480,10.0673408,8.898464,-5.62261131,2.0648088,5.19584688,7.92930528,up,19,EW,38.5396796,-121.7935523,182,96,1305.04,198,8.845,19.2
2025-05-11T11:25:52.000000,475,9.302902399999999,8.810075,-6.937475040000001,-1.10530251,1.40138793,7.163389530000001,up,19,EW,38.5396799,-121.7936537,183,97,1313.84,236,8.808055555555557,19.2
2025-05-11T11:25:53.000000,467,8.1674208,8.873629,-15.71372667,-0.22153923,3.4645486500000002,16.09264773,up,19,EW,38.5396821,-121.7937558,183,96,1322.63,202,8.79,19.0
2025-05-11T11:25:54.000000,479,9.9108768,8.653014,-5.49612117,-1.20245094,1.29795129,5.7739011300000005,up,19,EW,38.5396816,-121.7938557,182,95,1331.41,189,8.77111111111111,19.0
2025-05-11T11:25:55.000000,468,8.3015328,8.761775,-4.6101114,-0.70907661,3.2804247600000003,5.70237642,up,19,EW,38.5396803,-121.7939569,182,95,1340.13,257,8.723888888888888,18.8
2025-05-11T11:25:56.000000,457,6.8888864,8.805701,-10.986258240000002,1.4606599500000002,4.9313496599999995,12.13051626,up,19,EW,38.5396814,-121.7940588,182,95,1348.86,207,8.73388888888889,18.8
2025-05-11T11:25:57.000000,450,6.0842144,8.791845,-14.62668057,-1.0597939200000002,3.4991190899999998,15.076704510000003,up,19,EW,38.5396814,-121.7941594,182,95,1357.64,195,8.780000000000001,18.8
2025-05-11T11:25:58.000000,461,7.3806304,8.767235,-6.52238451,0.52480557,2.18590344,6.8989217400000005,up,19,EW,38.5396812,-121.7942593,183,95,1366.41,208,8.77111111111111,18.6
2025-05-11T11:25:59.000000,442,5.2482496,8.889352,-9.80476146,-0.84858462,3.80044305,10.54973286,up,19,EW,38.5396813,-121.7943623,182,95,1375.21,252,8.79,18.6
2025-05-11T11:26:00.000000,456,6.7681856,8.891122,-8.85139623,0.58453866,5.6356291800000005,10.50948243,up,19,EW,38.5396831,-121.7944649,183,96,1384.05,181,8.845,18.8
2025-05-11T11:26:01.000000,447,5.7578752,8.783806,-11.279498760000001,2.50758315,-0.42990363000000004,11.562860610000001,up,19,EW,38.5396838,-121.7945673,182,96,1392.88,178,8.83611111111111,18.8
2025-05-11T11:26:02.000000,459,7.1347584,8.732292,-9.05871096,0.0230535,1.5949294200000002,9.198071820000001,up,19,EW,38.5396843,-121.7946685,182,96,1401.65,176,8.761944444444445,18.8
2025-05-11T11:26:03.000000,468,8.3015328,8.543943,-10.14425613,1.25827965,0.13157172,10.22284404,up,19,EW,38.5396809,-121.7947664,182,95,1410.3,200,8.65,18.8
2025-05-11T11:26:04.000000,465,7.8991968,8.624241,-9.58936329,1.46694816,2.8337558400000002,10.106330670000002,up,19,EW,38.5396827,-121.7948654,183,93,1418.89,258,8.58388888888889,19.0
2025-05-11T11:26:05.000000,460,7.2554592,8.679383,-10.53225144,3.01263138,3.4486760700000003,11.484665099999999,up,19,EW,38.5396841,-121.7949636,183,94,1427.53,237,8.64,19.0
2025-05-11T11:26:06.000000,471,8.721750400000001,8.564423,-9.355247640000002,1.31052771,4.305196980000001,10.38137364,up,19,EW,38.5396841,-121.7950612,182,93,1436.14,201,8.621944444444445,19.0
2025-05-11T11:26:07.000000,480,10.0673408,8.61083,0.18037647,0.48693897,-2.7205876800000004,2.7697063500000003,up,19,EW,38.5396856,-121.7951585,183,93,1444.73,192,8.58388888888889,19.0
2025-05-11T11:26:09.000000,465,7.8991968,8.766848,-4.71175281,-1.55795553,3.16142946,5.884087050000001,up,19,EW,38.5396894,-121.7953575,182,94,1462.07,238,8.73388888888889,19.0
2025-05-11T11:26:10.000000,465,7.8991968,8.789992,-6.724911960000001,2.72373669,4.4738995500000005,8.52402672,up,19,EW,38.5396895,-121.7954593,183,95,1470.9,265,8.826944444444445,19.0
2025-05-11T11:26:11.000000,462,7.5102720000000005,8.958631,-8.120462940000001,2.9133934200000002,8.05624668,11.80393155,up,19,EW,38.5396914,-121.7955627,183,96,1479.86,231,8.948055555555555,19.0
2025-05-11T11:26:12.000000,471,8.721750400000001,9.046363,-7.285651560000001,1.1124834300000002,4.34307339,8.554565250000001,up,19,EW,38.5396932,-121.7956632,183,97,1488.85,152,9.00388888888889,19.0
2025-05-11T11:26:13.000000,470,8.583167999999999,9.032976,-9.38892537,1.18149678,4.5456008400000005,10.49811264,up,19,EW,38.5396957,-121.7957682,183,98,1497.88,170,9.031944444444445,19.0
2025-05-11T11:26:14.000000,470,8.583167999999999,9.041747,-4.42375083,0.38259981000000004,-0.08846658,4.441143960000001,up,19,EW,38.5396971,-121.7958743,183,98,1506.9,126,9.013055555555557,19.0
2025-05-11T11:26:15.000000,476,9.4504256,8.90034,-9.274560390000001,3.30797124,6.0234773399999995,11.54306403,up,19,EW,38.5396972,-121.7959764,183,98,1515.8,120,8.891944444444446,19.0
2025-05-11T11:26:16.000000,480,10.0673408,8.688335,-8.54512803,-0.9159498899999999,4.5731375100000005,9.73508103,up,19,EW,38.5396993,-121.7960775,183,95,1524.52,158,8.73388888888889,19.0
2025-05-11T11:26:17.000000,469,8.4401152,8.624193,-2.5017462000000004,-0.58423455,-1.6564577400000002,3.0567861900000004,up,19,EW,38.5397029,-121.7961765,182,95,1533.17,190,8.65,19.0
2025-05-11T11:26:18.000000,471,8.721750400000001,8.54835,-11.59204536,0.3150972,4.26628071,12.35620512,up,19,EW,38.5397063,-121.7962746,182,94,1541.77,190,8.603055555555557,19.2
2025-05-11T11:26:19.000000,468,8.3015328,8.648155,-8.271350550000001,2.95156413,8.16581457,11.99197944,up,19,EW,38.5397075,-121.7963733,182,93,1550.38,303,8.603055555555557,19.2
2025-05-11T11:26:20.000000,469,8.4401152,8.789173,-8.88117939,1.0027683900000002,4.36851072,9.94810518,up,19,EW,38.5397084,-121.7964743,182,93,1559.19,414,8.818055555555556,19.2
2025-05-11T11:26:21.000000,471,8.721750400000001,8.880685,-5.5539020699999995,0.6453116100000001,-1.01683593,5.682972240000001,up,19,EW,38.5397112,-121.796576,182,95,1568.04,212,8.845,19.2
2025-05-11T11:26:22.000000,468,8.3015328,8.785794,-2.64529593,0.0751446,0.3356001,2.66756463,up,19,EW,38.5397141,-121.7966794,182,96,1576.83,184,8.79,19.2
2025-05-11T11:26:23.000000,474,9.1553792,8.683311,-3.4646958000000003,-0.5276504700000001,1.5141048300000002,3.81772827,up,19,EW,38.5397162,-121.796779,181,95,1585.53,194,8.696111111111112,19.2
2025-05-11T11:26:24.000000,469,8.4401152,8.683149,-8.56368855,-0.80307603,2.0142088200000003,8.833954050000001,up,19,EW,38.539719,-121.7968781,182,94,1594.19,315,8.668055555555556,19.2
2025-05-11T11:26:25.000000,465,7.8991968,8.697593,-7.203767490000001,-1.6572033000000002,2.35774521,7.75883691,up,19,EW,38.5397178,-121.7969778,182,94,1602.92,245,8.723888888888888,19.2
2025-05-11T11:26:26.000000,456,6.7681856,8.662361,-12.7774269,-0.67629159,3.6799468200000005,13.31398485,up,19,EW,38.5397169,-121.7970754,182,94,1611.55,259,8.631111111111112,19.2
2025-05-11T11:26:27.000000,468,8.3015328,8.492227,-5.61527343,1.7914727700000002,1.66154913,6.123843450000001,up,19,EW,38.539718,-121.7971723,181,93,1620.09,221,8.538055555555555,19.4
2025-05-11T11:26:28.000000,477,9.6024192,8.543358,-6.74961354,1.6102035900000002,3.2885082000000003,7.67882655,up,19,EW,38.5397191,-121.797271,182,93,1628.64,253,8.556111111111111,19.4
2025-05-11T11:26:29.000000,458,7.0095871999999995,8.714301,-9.74832453,-1.1829879,2.27451717,10.07982405,up,19,EW,38.5397224,-121.7973699,182,93,1637.33,318,8.686944444444444,19.4
2025-05-11T11:26:30.000000,460,7.2554592,8.748183,-9.72287739,-0.04595004,3.2212998900000005,10.242719100000002,up,19,EW,38.5397266,-121.7974703,182,93,1646.11,253,8.780000000000001,19.6
2025-05-11T11:26:31.000000,475,9.302902399999999,8.858714,-10.46608299,2.0460913200000004,3.8142162900000005,11.325801960000002,up,19,EW,38.5397286,-121.7975689,182,95,1654.89,174,8.780000000000001,19.6
2025-05-11T11:26:32.000000,451,6.1959744,8.634728,-2.66416056,0.7671518100000001,3.8526911100000003,4.74651945,up,19,EW,38.53973,-121.797668,182,94,1663.57,204,8.678055555555556,19.6
2025-05-11T11:26:33.000000,460,7.2554592,8.618532,-8.168218020000001,1.68040395,3.0713148000000006,8.88686919,up,19,EW,38.5397333,-121.7977655,182,94,1672.18,145,8.603055555555557,19.6
2025-05-11T11:26:34.000000,435,4.58216,8.443964,-9.45089514,3.3421002300000002,3.05754156,10.48034673,up,19,EW,38.5397368,-121.7978631,182,94,1680.64,153,8.471944444444444,19.6
2025-05-11T11:26:35.000000,436,4.6760384,8.335557,-8.89150932,1.58834691,5.81825214,10.7440101,up,19,EW,38.5397376,-121.7979577,182,87,1688.98,103,8.341944444444444,19.6
2025-05-11T11:26:36.000000,409,2.6285952,7.916552,-8.34934005,1.61753166,6.677313840000001,10.81269972,up,19,EW,38.5397401,-121.7980511,182,87,1697.03,0,8.043055555555556,19.6
2025-05-11T11:26:37.000000,407,2.5078944,7.110047,-6.3282446100000005,-0.00538569,1.8624285,6.59661678,up,19,EW,38.5397428,-121.7981379,181,87,1704.46,0,7.436944444444444,4294967295.0
2025-05-11T11:27:50.000000,449,5.972454399999999,2.324024,-8.291255040000001,-1.3247424,-2.82088512,8.85761577,up,19,WE,38.5396656,-121.798617,140,,0.0,65535,2.37,18.6
2025-05-11T11:27:51.000000,471,8.721750400000001,2.390517,-11.8375308,-1.64717748,-0.52600239,11.963157660000002,up,19,WE,38.5396651,-121.7985826,141,,2.8,162,2.798888888888889,18.8
2025-05-11T11:27:52.000000,464,7.769555199999999,3.557372,-9.40719159,-3.6125913599999997,-10.31385141,14.41948356,up,19,WE,38.5396626,-121.7985379,143,,6.91,162,4.115,18.8
2025-05-11T11:27:53.000000,445,5.5477663999999995,5.319181,-6.05880315,-1.75061412,-5.8086677700000005,8.57404791,up,19,WE,38.5396611,-121.7984817,144,60,12.14,164,5.225,18.6
2025-05-11T11:27:54.000000,449,5.972454399999999,6.633668,-8.43151842,-1.69986699,-7.94862117,11.711560590000001,up,19,WE,38.539661,-121.7984086,146,62,18.46,445,6.316944444444444,18.6
2025-05-11T11:27:55.000000,460,7.2554592,6.633668,-10.64136807,2.5596742500000005,-9.32396355,14.378006880000001,up,19,WE,38.539656,-121.7983253,148,77,25.4,332,6.941944444444444,18.6
2025-05-11T11:27:56.000000,472,8.864803199999999,7.017075,-12.371028030000002,1.1651729400000002,-5.75373177,13.693259070000002,up,19,WE,38.5396548,-121.7982403,150,77,32.67,395,7.268888888888889,18.6
2025-05-11T11:27:57.000000,465,7.8991968,7.310876,-11.661951420000001,3.3606607500000005,-11.12785578,16.465849560000002,up,19,WE,38.5396539,-121.7981491,151,80,40.45,360,7.781944444444445,18.6
2025-05-11T11:27:58.000000,467,8.1674208,8.213695,-7.62020199,1.58041062,-6.27405417,9.996448860000001,up,19,WE,38.5396529,-121.7980545,153,88,48.67,303,8.22,18.8
2025-05-11T11:27:59.000000,463,7.6399136,8.494969,-5.28625584,1.75404762,-3.62111625,6.64332219,up,19,WE,38.5396517,-121.7979559,155,90,57.22,282,8.546944444444444,18.8
2025-05-11T11:28:00.000000,474,9.1553792,8.772773,-9.31692978,0.48215169,-5.22877905,10.694754090000002,up,19,WE,38.5396503,-121.7978532,156,91,65.98,273,8.761944444444445,19.0
2025-05-11T11:28:01.000000,452,6.307734399999999,9.013583,-11.07217422,2.97476478,-8.39933181,14.212355220000001,up,19,WE,38.5396488,-121.7977502,157,97,75.02,380,9.041111111111112,19.0
2025-05-11T11:28:02.000000,455,6.651955200000001,9.213914,-8.97279498,0.55100808,-3.07146195,9.49991571,up,19,WE,38.5396477,-121.7976443,159,99,84.19,200,9.171944444444444,19.0
2025-05-11T11:28:03.000000,456,6.7681856,9.237234,-7.902219870000001,-1.5313115700000002,-5.27054022,9.6212556,up,19,WE,38.539647,-121.7975373,160,99,93.39,191,9.2,19.0
2025-05-11T11:28:04.000000,459,7.1347584,9.219116,-14.62518945,5.4149924700000005,-11.0015226,19.085374620000003,up,19,WE,38.5396451,-121.7974315,161,100,102.58,140,9.191111111111113,19.0
2025-05-11T11:28:05.000000,461,7.3806304,9.278812,-8.8871733,0.8226862200000001,-11.47528674,14.537566530000001,up,19,WE,38.5396418,-121.7973238,162,100,111.86,166,9.228055555555555,19.0
2025-05-11T11:28:06.000000,476,9.4504256,9.267321,-7.0503390900000005,0.19264878,-6.636896640000001,9.68466744,up,19,WE,38.5396377,-121.7972171,163,100,121.04,169,9.228055555555555,19.2
2025-05-11T11:28:07.000000,473,9.007855999999999,9.330728,-13.001359770000002,3.5392419900000003,-15.210767970000001,20.320659629999998,up,19,WE,38.5396368,-121.7971089,163,102,130.34,156,9.303055555555556,19.2
2025-05-11T11:28:08.000000,466,8.033308799999999,9.373824,-10.00474812,3.36874419,-8.68389048,13.669430580000002,up,19,WE,38.5396358,-121.7970014,164,101,139.69,126,9.348888888888888,19.2
2025-05-11T11:28:09.000000,453,6.4194944,9.389792,-5.83456617,0.19564083,-5.429962530000001,7.9727635800000005,up,19,WE,38.5396331,-121.7968952,164,101,149.05,160,9.35888888888889,19.2
2025-05-11T11:28:10.000000,462,7.5102720000000005,9.347867,-8.4448404,-0.05627997,-6.4135621800000004,10.604354940000002,up,19,WE,38.5396298,-121.7967886,164,101,158.39,160,9.340000000000002,19.2
2025-05-11T11:28:11.000000,459,7.1347584,9.308173,-11.53141956,-0.20223315000000003,-9.64684008,15.035826240000002,up,19,WE,38.5396297,-121.7966823,164,101,167.67,124,9.283888888888889,19.2
2025-05-11T11:28:12.000000,467,8.1674208,9.32588,-7.400909250000001,1.08883152,-6.6922839,10.037219219999999,up,19,WE,38.5396295,-121.7965769,164,101,176.97,136,9.293055555555556,19.2
2025-05-11T11:28:13.000000,450,6.0842144,9.318726,-7.7448969000000005,3.27833523,-7.01351235,10.95081471,up,19,WE,38.5396285,-121.7964696,165,101,186.24,158,9.275,19.2
2025-05-11T11:28:14.000000,468,8.3015328,9.255339,-7.986193470000001,0.89543718,-5.9288697,9.98661924,up,19,WE,38.5396259,-121.7963622,165,100,195.5,135,9.256111111111112,19.2
2025-05-11T11:28:15.000000,460,7.2554592,9.212088,-7.259606010000001,0.45699885,-9.75072798,12.16499841,up,19,WE,38.5396236,-121.7962572,165,100,204.69,136,9.191111111111113,19.4
2025-05-11T11:28:16.000000,462,7.5102720000000005,9.155159,-6.875505270000001,0.99213435,-6.29471403,9.374445810000001,up,19,WE,38.5396223,-121.7961522,166,100,213.82,133,9.135000000000002,19.2
2025-05-11T11:28:17.000000,451,6.1959744,9.11301,-8.892411840000001,1.8453591,-6.1025067,10.94170122,up,19,WE,38.5396207,-121.7960465,166,99,222.92,139,9.088055555555556,19.2
2025-05-11T11:28:18.000000,465,7.8991968,9.00127,-10.51773264,2.6551746,-7.41468249,13.13964153,up,19,WE,38.539618,-121.7959412,165,99,231.9,143,8.985,19.2
2025-05-11T11:28:19.000000,459,7.1347584,8.964955,-11.58006735,3.0419730900000004,-7.6175140500000005,14.19077322,up,19,WE,38.5396176,-121.7958363,165,98,240.85,159,8.956944444444444,19.2
2025-05-11T11:28:20.000000,446,5.655056,9.019038,-5.26245678,2.15117604,-3.4028731800000003,6.62575248,up,19,WE,38.5396159,-121.7957343,165,97,249.81,169,8.956944444444444,19.2
2025-05-11T11:28:21.000000,473,9.007855999999999,9.026871,-20.119211280000002,-3.95447967,-12.753627840000002,24.14696184,up,19,WE,38.5396125,-121.7956332,165,98,258.78,140,8.966944444444444,19.2
2025-05-11T11:28:22.000000,460,7.2554592,9.020444,-9.76988691,-2.66580864,-5.46813324,11.50902333,up,19,WE,38.5396092,-121.7955321,165,98,267.79,168,9.00388888888889,19.4
2025-05-11T11:28:23.000000,465,7.8991968,9.06979,-1.9214062200000002,2.89707939,-5.883518070000001,6.83378334,up,19,WE,38.5396086,-121.7954286,164,98,276.79,188,9.013055555555557,19.2
2025-05-11T11:28:24.000000,480,10.0673408,9.058436,-5.02984206,0.54307179,-4.30160652,6.640634250000001,up,19,WE,38.5396085,-121.7953232,165,98,285.86,290,9.06888888888889,19.2
2025-05-11T11:28:25.000000,466,8.033308799999999,9.180078,-3.41739198,-0.52286319,-0.053592030000000006,3.45757374,up,19,WE,38.539605,-121.7952155,164,100,295.01,192,9.143888888888888,19.0
