alpha,beta,kappa,Q_v,Q_CdA,Q_bias,R_crank,x0_CdA,x0_bias,rmse_velocity
1.6333003196986398e-05,1.9993659658727119,9.859414838239391e-05,0.0009570830443606739,0.0014701595651739556,1.21016453594125,148.81037377663208,0.10791369656751047,0.1224466536091107,2.205295999350929
4.913179874569599e-06,1.9990914074309012,9.580371131314842e-05,0.000355598592033224,0.0034368442347477283,1.0635502599291713,116.3709475434534,0.05944608088709559,0.11761642064337122,2.207766081097408
0.00014191347459968865,2.0006492996559984,1.1427917699812376e-05,0.0014897627651906725,0.001309434933206739,0.6560243772762213,225.27606132959747,0.013666714964298634,1.893600088535347,2.2134346233481077
2.083947128792428e-06,1.99900428046441,7.082837018936322e-05,0.0006058223935510325,0.001,1.3553298117790453,277.4447783446954,0.0,0.3336119365772173,2.2167405940755778
4.932268573869754e-06,2.0004701851771145,3.983977244174476e-06,0.004779538454367534,0.0016719101976245333,1.1816402752631432,134.18157166078808,0.005569997287289231,1.9712558842482606,2.2373998022959944
1.0834017948670353e-05,1.9990214601810408,9.835423526849442e-05,0.0025282530590391215,0.002760519294805813,0.8724646917803651,196.80661089361757,0.24764603102990196,0.04633436918041479,2.24308592564244
2.3256813294701766e-05,2.0001764070748242,8.715325242683708e-05,0.001467263750036996,0.0013944956404567882,0.5469864828692553,135.2083251332246,0.014082321819746816,0.1724918599866674,2.2579311270967994
0.00023134753162673002,1.9998659237799499,3.314813293776587e-07,0.005145904764224875,0.002595046382897509,0.5748946198484147,291.5646414447278,0.2880191785021697,1.9741868347173968,2.2779522065380893
2.5564918347086542e-05,2.0001385198143073,9.314179577053402e-05,0.006605125631111271,0.0011838404710052552,1.0241189948804719,155.20531213818768,0.022453699873052027,0.04792921542928631,2.289668543231701
0.00036888765767415654,1.9995863843344426,9.508673541987827e-05,0.0010911481722649665,0.0011660597497097863,0.5560706107573822,123.0512138521797,0.1295464353414317,0.09803767896977014,2.299478904579825
0.0007657235958800451,1.9999862432886686,7.849154297554379e-05,0.003881741262565692,0.0011462668369433505,0.5944952018264767,56.24925723794721,0.06431350160875109,0.755864076401308,2.299967179611499
4.720087501917212e-05,2.0007939358459788,1.1965740135430618e-06,3.4330451055086813e-05,0.0016664716974673756,0.6696353643951618,13.40350741073731,0.06733237286082781,0.023189900771233733,2.314860908421202
1e-06,2.001,0.0,0.0,0.001,0.5,89.26482972207026,0.3,0.5597415375250333,2.3161860467026405
2.0671424506215605e-06,1.999786285554507,9.946296714885459e-05,0.002465356911036249,0.0027142499418369706,1.352741736590351,20.63876172590863,0.2885329547736482,1.901028459417907,2.324461611006712
5.688174786586805e-06,1.9994903172967136,2.902979757551069e-05,0.03655181835944234,0.004877568714653369,0.5967375840239076,110.00838801802503,0.1532599675102093,0.4534270594040052,2.3280435845064287
1.4092262741429587e-05,2.000452787304273,5.936457980314238e-06,0.004348730473361224,0.0015715939342106021,1.4550549769642354,124.48919986792869,0.0073952865007476795,0.011673579004091163,2.336105155389264
0.001,2.000760962300914,6.382711307578601e-05,0.0,0.001,1.1066558373514421,152.2949741295724,0.156891355588705,1.0917004760227913,2.3406845016803115
0.0001578954091772067,1.9993179395174026,9.970425342195011e-05,0.0037195513016049795,0.001828855283071128,0.9584630586155213,258.5066189389425,0.01771011790703172,0.43693260774151776,2.3436759804343943
0.0004798015097423091,1.999,3.7133107065134927e-06,0.0,0.001,1.0747126337448165,163.5024544570935,0.2963308939269265,1.2383401429502916,2.347051041965073
1.549369601008368e-05,2.0003046753807077,9.678235898685592e-05,0.04524664505596043,0.0010183127343054551,0.8777647553047941,210.30627902060579,0.0073634820877539935,0.14507820903868132,2.3504732668860466
0.0004502120166119033,2.0001779918017957,8.333839389821802e-05,0.007559935595001318,0.0024067756621699316,0.7889031139845855,284.0499098832256,0.006604470430871324,0.6164666286092603,2.3540346189396146
1e-06,2.000942806241687,1.8127069187885755e-05,0.006749973302270414,0.013423783404426723,1.1398511836610778,64.68125464407643,0.19788919443055628,0.61232846743284,2.3565194937579976
2.6593434381701474e-05,1.9992456556166605,3.88579920811234e-06,0.004193413557632798,0.00160180185805477,1.2300345151500933,146.10488012588596,0.015842194181804107,1.8998855941706638,2.3697545037155323
2.6319555538205312e-05,1.99904014600577,6.171477114521226e-05,0.0004219107048367977,0.002314128926700889,0.7182737575590799,26.746839947189642,0.2891211844111619,0.16972881924755304,2.372794988163962
1.0831110154866684e-05,1.9999862303118061,8.845040014022344e-05,0.04929504161927367,0.001961754096161502,0.8240029211227418,47.26914803548207,0.2870903062517669,0.1769750152319796,2.372818286483884
0.00042469728496768864,2.000436657935302,9.674177523508346e-05,0.0010765021215918826,0.0025111582354869727,0.6856331484352687,77.61819690326621,0.28351309398165603,0.23309557335385028,2.3778458928264383
0.0005941996313129477,2.0004469520583155,6.361678778442269e-05,0.002157930193612129,0.0029457747787161497,0.7047243726186933,285.51423833934865,0.2919665964471715,0.7897302756295186,2.380513536535893
5.235972489712751e-05,2.000825078505307,5.418627454656933e-07,0.010006777915096625,0.0013279622982874078,0.6314805276707665,27.390781867083508,0.2874069172209642,0.08957219538408757,2.3855338645366615
0.0003656733410867941,2.00031561884363,8.696431493331389e-05,0.0008013446707222484,0.0035644328386250255,1.1431331260091917,175.89114169041557,0.001750909755704211,0.036867338026350234,2.3859182021203194
0.00012528642225654915,1.9994942279276722,1.4995978570125005e-05,0.0051183216227850955,0.0022824135720308316,1.3132070505616809,212.17348345393353,0.004759913636674152,0.03301647014021048,2.3905362533240786
1.0268380002187812e-05,1.9990789314942765,9.7380156672351e-05,0.046263654896066334,0.0015576927103744605,1.9773940172099502,292.86333735324337,0.004965581788784702,0.16768952458740774,2.3958926731960513
2.8300829526552016e-05,1.9993662963410168,9.036821804597704e-05,0.04576626791080361,0.0020922688726070786,0.8817475899373832,165.59289749744718,0.02104205112496306,0.024660005273388082,2.395969312991056
2.369326916722356e-06,1.9992860405008301,9.803752332436324e-05,0.0008782422782794843,0.025311775270081816,1.2923702522021456,86.85498376329522,0.005038660380020433,0.3510695745304658,2.396901449174058
2.8381392392094672e-05,1.9998362589382659,9.700200114293693e-05,0.04983822366024833,0.004609564560983315,1.3443300673086709,157.9504574931885,0.20840018821340986,0.10247924801811784,2.398349786339677
2.4951958858599842e-05,2.0008258088344815,9.898178446271338e-05,9.05197990896556e-05,0.01840359856514586,1.320782224622755,74.4298006574403,0.2988738798917674,0.9716822959163174,2.3987497098713857
0.0008080621963067052,1.9997212315872146,9.93460446291545e-05,0.0031633754379540033,0.007377841893193114,0.9824802118673898,191.1719760073703,0.2876164615357554,1.7611314570262557,2.4032954804168027
5.063953818863642e-05,2.000771109663371,6.389434965735931e-06,0.001031475044693714,0.00311504559861056,1.6014038102444665,52.80873186095746,0.2955817940985025,1.874946183084231,2.4066841544413533
4.592315119011002e-05,1.9991099279129587,3.047091105850942e-06,0.002158730605584708,0.0011140336204349286,1.3858484751035147,253.15012301192544,0.2850177203970436,0.036461896239010645,2.4197992062524967
0.0004151415130314916,1.9993957181214528,9.62908550570428e-05,0.04818380204828576,0.001096105132687711,1.192974158221232,15.992483417786287,0.18527568555705468,1.956348705927634,2.4306968351010303
6.307091049472607e-05,2.000645730074002,2.6740900118293538e-05,0.01097046757704415,0.00158767347109816,1.9486458813571477,289.4817450507665,0.17179642817462612,1.9172620370621458,2.4310002606751855
1.4575366392063248e-06,1.9995865962385464,8.122807266130508e-05,0.009173466418603539,0.0019924222178148918,1.2944778290913652,153.27057962976497,0.09662316382257352,0.4870523964161523,2.433760618877467
8.073972740195922e-06,2.0006665760612052,9.981201623620552e-05,0.0006794884525977321,0.003364889416430834,1.5237831210945108,161.0638401161319,0.053416070713428306,1.9159820552209261,2.43848719374062
4.853204076406155e-05,2.0006755991660503,1.921623353289082e-06,0.0017976281579317748,0.004992084619706012,1.2854884652907166,283.4827394984019,0.12987006814104746,0.9614819301787905,2.4427044594139877
0.0006324613205140596,1.9990930491278582,9.354137248723981e-05,5.375017338694056e-05,0.00323483655986889,1.6505983251664202,163.37857172648447,0.030115713716715883,0.05855523670486497,2.4446429037121904
0.0007112099276400371,2.00072998418556,9.276320197385004e-07,0.001296661531904087,0.0013521610327251294,1.7933798110314303,98.9463683000681,0.0013912319843363942,0.6361141770892792,2.446478702109064
0.0007430048694544627,1.999825498332876,9.976577351953605e-05,0.04832496566162143,0.004009274282057391,1.5097814747840443,167.44896039175023,0.035319330547951285,1.9352314229501706,2.45588074214421
1e-06,2.0001376409210225,1.9585391429900665e-05,0.01104234550094372,0.01883470987370469,0.6378003293698737,204.0922803844431,0.12781758824536635,0.27188586551022315,2.4594367810618936
2.430997443744545e-05,1.9994378588384538,8.640785153195186e-05,0.0031860831107065842,0.0022706875245566303,1.7888040458588121,277.6506311403528,0.016757099857000603,0.5117384692957353,2.4604618428272342
6.396353357519654e-05,2.000906576615292,1.2082373407063454e-05,0.04975874779869027,0.001139321604044135,0.9110895171426341,163.92762716689853,0.29171037776532094,1.7643260797213702,2.460604256991514
9.276131920956552e-06,2.0009622183549927,9.693719040571796e-05,0.04806360073048084,0.003041863464768811,0.9570233975337925,85.22039680723671,0.037400883182602936,1.9963466081868366,2.463802289778714
0.00010888125031935806,2.0004761884558047,9.927178321642728e-05,0.04383433865104009,0.0013106482703876825,1.2225227440265387,155.35933336865133,0.005089584504604917,0.1395505336237786,2.4692572404019066
7.31161513426174e-05,2.000640506732794,8.926323124702908e-05,0.04879381756983599,0.0015995717493474293,1.9317075079148671,209.17692228826087,0.05952070178859639,1.9901698864332402,2.472639829019142
7.891542130480313e-06,2.0007503345182496,7.30929588966023e-07,0.045440293833734435,0.0022788638337239257,1.6062011690136446,25.927895660737352,0.01635779651664955,1.8111402686270444,2.472874731040389
0.0004264952324564598,1.9992716417024294,9.819333059176256e-05,0.006051915895625167,0.0019049923095609202,1.9310804153715218,38.777971732087565,0.03325325676885204,0.1337001567358083,2.4791043530659853
0.0009510899749460658,1.9999535886949862,1.6562507131256173e-05,0.016491577897119195,0.0020379568347756397,1.9917122248923769,54.665802716242865,0.08208699691387715,1.4953244502764984,2.486360439434165
0.00013182683345052,1.9993564995002042,8.960628862680981e-05,0.015945036664755278,0.0025430474419052785,1.7534666749279788,298.8808394215384,0.2901177548672843,1.428525227445928,2.489057670244427
2.280958522529328e-06,1.999638839110118,9.972770713393407e-05,0.0001144887062968836,0.0074148807000347615,1.1269253952012925,33.38004634502066,0.2796070773692783,0.21898737047378397,2.4911829804332077
0.0008658568590381462,2.000647989181435,2.3969796894545944e-05,0.024334554699270396,0.004704736567778766,1.735594203159667,252.1876112267189,0.0049805544928509865,1.271305997910936,2.4923041511958046
0.0008701241581967386,1.9999454848854794,5.920107619380965e-05,0.04858971391651122,0.001760528140159589,1.128889122375131,150.54052091611393,0.04455800914205546,0.023511552881198668,2.4959051665201994
0.00020162524091327103,2.000713437261649,4.712980612971564e-06,0.0015433946419970705,0.00730404694054424,1.773905637565318,31.861850715192,0.2996148536127726,1.9651063253068117,2.4965249797583224
7.965412329728199e-05,1.9990301958418073,8.51687755410966e-06,0.045399494147322535,0.00340258349227062,0.6186039151326163,202.22109590227575,0.009852574148446981,1.9627678191662674,2.5130904609142304
3.8238669835545214e-05,2.000816577216166,1.0279127557519587e-06,0.04853805203974299,0.003097520418313131,1.5149095049858337,175.93295731607915,0.021526445567258228,0.008992237383659953,2.5187086238378447
4.439901490452826e-06,2.000679941317709,3.0693361364468174e-05,0.0007478581016154563,0.014139470778377943,1.8881719831871921,75.0186490454506,0.11251116283695192,0.0,2.5227952342242466
0.00047174936241520607,2.0009159339453517,2.96114630230592e-05,0.013255398086260153,0.001498620029692262,1.9220772104716106,49.470123548245375,0.29958518304382115,0.692928916966323,2.530532597135004
0.0003571082412529736,2.0001788293273317,4.45497371814595e-06,0.04471684058149506,0.001958549419082157,1.5699504793738577,185.59709242042538,0.29690090588136153,0.18140084589576191,2.5390836287415994
0.00027412815187729427,2.0005657878637364,2.450600735028231e-06,0.04976579919564004,0.004808691864700244,1.2429256412574619,140.4818535532107,0.00028514153278023094,0.020367694765115688,2.5420768160070275
4.5862877429828795e-06,1.9992765846931477,3.237148628722693e-05,0.0041985054326395,0.025344542340028225,1.9213594833438536,292.3507550168506,0.0060334722878976794,0.3026876462583426,2.5442265038247194
4.359381818977415e-06,2.0008007888670694,9.855676605675988e-05,0.049832098678742685,0.003782491244954003,0.9772871607013452,122.00007842726453,0.27314285874527594,0.007652207275789637,2.555037127974045
0.0006625984423198099,1.9998528161803817,9.545209261723871e-05,0.04916100080294353,0.0010321350070835074,1.8390703392043701,244.2368683883676,0.2933182618801303,0.22244878729798795,2.5576729945598045
0.00022480579729915938,1.99933175977311,8.832234710086888e-05,0.047664590804975655,0.0023386497595725983,0.5666661171959722,71.26021320399315,0.29764708502202253,1.7530679780659,2.5614596992540255
0.00019657495367331852,2.001,2.1645995480841026e-05,0.011964980915630826,0.010004380405294725,0.571241962090428,285.27193903349934,0.1794459659388085,0.349202086425997,2.5645422255445722
1.0961441695991778e-06,1.9997801440340925,3.157383167309736e-06,0.04779927171100318,0.002621257345466668,0.5334365138017768,142.60623687580852,0.013612093784535819,0.10703862539707479,2.577817317632764
3.2098571667671677e-06,2.0009344869691135,1.4136333818601369e-05,0.002154126169045834,0.008304442865125557,1.281763791161141,126.104154211516,0.0012806976249502336,1.8180496366577235,2.578019743439336
9.936059137734793e-06,1.9999947003491556,9.921281963916303e-05,0.0002466922425875984,0.004303177708405426,1.7970134243461855,234.0734864758324,0.28416368947098053,1.4300210842762058,2.5820364914869325
1.212280291730089e-05,2.0003662205291453,9.867551979995143e-05,0.007507117860334563,0.0022991939862338625,1.9974705771377137,282.01280772059664,0.28194184132411554,0.002481309851747993,2.5961221131605177
2.744584863673948e-05,2.000160646410792,9.876099940234069e-05,0.04978312598723347,0.00667408731982759,1.5393620345954149,257.78329056915436,0.2648679374684858,0.014259911388004646,2.59955565292922
8.9844675645631e-06,2.0007150683395567,8.698807680392913e-05,0.0002595841462601057,0.0015595605155640643,1.901986479786796,297.9170935228887,0.2634956307840736,1.7331520570810448,2.599643802033859
0.00011374787954495753,2.000015945715639,9.642142652094698e-05,0.04885677301806142,0.001340999339290147,0.5614164677624175,266.05074211843765,0.2817194988680129,0.4568509437386782,2.6032351149516666
1.2210134558557508e-05,1.9990236231736316,7.6618188412805e-06,0.0493767981499418,0.00224788738805982,1.849783438870051,82.36443186585551,0.2812144245401935,0.11367484791220653,2.604582118730724
1.1698870219011558e-05,2.0000257818848133,9.967165309449095e-05,0.04986389468644217,0.03638982602422,1.5462894249088879,71.26034654804832,0.0007085977586168802,0.10569080512299459,2.609883692122246
2.3407403470689483e-06,2.000845767631932,6.017725717034034e-05,0.0,0.012725907974296825,0.5,265.6534648651847,0.19872756196963728,1.4706536548253837,2.6114702749996153
9.077600745830283e-06,2.000119653120496,1.9639377346779235e-06,0.0008812399529736894,0.02915275812677632,1.8380844736070225,285.19340046987736,0.004618280560211575,1.8191579795190034,2.6145400300429404
0.0005862766522089997,2.0000405807504213,9.849841211000826e-05,0.00041289643595837655,0.01909361289127755,1.6097382065413228,201.91951746683176,0.037498520482726415,0.0208030905648291,2.616014526682726
9.19000767551881e-06,1.9990249171682006,9.215127382625481e-05,0.000138454954703654,0.037881326178602535,1.304783400504843,24.97699830903426,0.2933111467461886,1.9410237616932262,2.6167333878017116
0.0005954690651259925,1.9999659597338098,9.763090832102676e-05,0.04665960211305106,0.007533501908304444,0.9601473983418066,116.96944846647055,0.19755568289338418,0.02368111168535881,2.630553905990661
5.7064453042696505e-06,1.9992156387764015,9.85435186263474e-05,0.04921662305674408,0.014609594038848307,1.8924118891034682,107.5503620628421,0.020448857393011558,1.9707891111647862,2.6329347336512914
5.656103469618093e-06,1.999464096302818,2.2956983828229e-05,0.04771706082331767,0.002512959123073275,1.938604119311011,186.92962653844404,0.016131630628208587,0.3189731449561906,2.633016999268196
9.529540327115269e-05,2.0000017512306445,3.0819792626334715e-05,0.046103194507160786,0.012152758406974398,1.9765249213056046,14.902709420232462,0.003725492137558562,1.0231643301849798,2.6367508305604135
1.1645033355130704e-05,1.999761384818224,1.8078947947270501e-06,0.04998908446011653,0.04298171423973412,1.714162205851401,167.27659474979623,0.03355632559158991,0.04684765015422566,2.652870161124369
1.6799541888065716e-05,1.9990215514960752,9.624178024260042e-05,0.0003053716899147408,0.04605764544832963,1.3725016620258126,258.7508719184065,0.02379201756107026,0.026662216979279847,2.659173543193552
0.0007161713149508059,2.000336256186792,6.82702527287468e-05,0.04650672424986857,0.003935981389871671,0.5505062947596085,9.480911281500951,0.2481183487173755,0.8889992771309846,2.6649507406364488
3.591254924449608e-06,2.000863081731642,9.477306115278783e-05,0.02423745483918779,0.03273310727404913,0.7316400096339952,211.1644939533244,0.03598516277891695,0.9703518191997302,2.689684795613651
4.088945911621407e-05,1.9996690884950445,9.595953497430575e-05,0.0010989914670718139,0.028078347066319637,1.9403372490897568,212.03153873966204,0.000746532678066747,0.055800598111869895,2.6909771330048327
3.354925595075133e-06,1.9995289717764915,9.773100354899244e-05,0.048367519208248,0.002667058870295654,1.1001923682600931,39.54834937714118,0.014504616374700078,1.7920876413393512,2.706888466132217
3.283548110268073e-05,1.999160495476414,1.1711851142627074e-06,0.003105860138447903,0.011556395187152662,1.6737336603754265,137.82457459857,0.003084698004614728,0.019583460070159434,2.7096353722892745
3.434876017597814e-06,1.9993473609461097,9.44128916233663e-05,0.04548564517616091,0.0016934006542086058,0.9770189984929645,23.821491840852172,0.0005750528666170208,1.8693188786972383,2.7128458192954423
0.0003432496351475517,1.9997580581627163,6.503759450654907e-05,0.0013281765319691722,0.03672636306561537,1.9653153400321872,18.574506247264438,0.002593185830685241,0.4381614492006113,2.7327943161156085
5.47536947482156e-06,2.0001557603954634,9.690388736432493e-05,0.0498978729119221,0.049286291814146364,1.7800920529147692,187.24420208542483,0.28360277394223016,0.6039283487154913,2.7345416171741714
0.0007715760098304023,2.0002940284570814,9.578456704133183e-05,0.040172606414048295,0.023709210062463508,1.8188030419182994,179.7864270220473,0.2358516726728018,1.0642888826378023,2.7433517180843943
1.3400994923767757e-06,2.000089219321403,9.832372280136778e-05,0.0015710356622167913,0.00236474242347272,0.848636733785318,286.2115403910422,0.0335715408548342,0.11128824648692229,2.7474324836124326
3.459335157625055e-05,2.000301812133697,9.627700646144358e-05,0.04986780549153014,0.04032976275373643,0.9522572239658139,48.22974769040248,0.28584337427569373,0.0730059744060554,2.74942437155585
1e-06,2.000799896297135,3.493476890772896e-05,0.010426992425159386,0.028742315198520038,1.7426645928135742,153.9418540875823,0.20040734363491514,0.34398979308912353,2.757216322375885
0.0003262057738310909,2.000072907395501,3.2131858578255605e-05,0.019862699769258738,0.0284664823959418,1.904372064619815,141.80406911389554,0.2556866868005528,0.42553474024310767,2.75774467907999
0.00011728802470518768,2.0007367577123296,8.662771596501847e-05,0.008821566190146209,0.019588262155202072,0.5750791813308667,8.799275125754164,0.23042654851759217,0.11476131666487713,2.7616368942787046
0.001,1.999,7.313680099428469e-05,0.0,0.02500921806627465,0.5,190.1238880315582,0.0,1.2427036452608944,2.765608629609543
8.100600474077735e-06,2.000439275607522,3.2152114808164164e-06,0.04904642576124116,0.0017157319459617756,1.0412390169828298,123.10360437652068,0.016172645661636256,0.01631512154731896,2.7670263729044886
0.0006306068530057552,2.0009089537496583,9.998600673146416e-05,0.049538291670445864,0.03964563984606804,1.40075507516746,140.4033590755645,0.2865023580387276,1.9741756926442862,2.7819657581057777
0.00020066587018640347,2.0001546161375914,1.6782331070145575e-05,0.01837356843119235,0.04739868483245571,1.4813992733106371,238.96147440407304,0.1989185379152581,1.2260593890195706,2.8302604907657165
0.0002974600686510877,1.9992911996043612,9.862848171767904e-05,0.0014248613954197802,0.044838837048916946,1.2299831297348778,55.80958640245976,0.297456843486046,0.32020325383057974,2.8690642485731006
0.00011165379862814424,2.0008155233814886,8.927714121267696e-07,0.04336382014368601,0.021120826618615213,0.5220682452781061,295.69139021227943,0.29320968677144765,1.7471734287836198,2.8749292588933275
2.2806630533093764e-06,2.000193523545177,7.71770730376864e-06,0.008301069049781137,0.045602422013526774,0.5528602603894948,163.11240926009938,0.2967087662286535,0.1540953731661199,2.8825484247499835
0.0003340477948225019,2.0002123677765784,9.89384684453585e-05,0.045852397292561874,0.02692237716692571,0.7476598078285163,52.572491853134835,0.0378391413516648,0.02071463313605282,2.8995408109684226
1.117722449039989e-06,2.0002901757594476,9.622353499216186e-05,0.049074309083535814,0.03213685308359553,1.4581585035168736,54.86276750592304,0.01852078664410758,1.3336823924704233,2.89966954584457
0.0003878718405554521,2.000013233632627,9.933458833164555e-05,0.00035918145910905375,0.05419957933993534,1.4414698924524627,228.3165806935456,0.29981781389964685,1.043262729019763,2.9024537065460554
1.595746895000702e-05,2.0009760562689585,9.710884714788906e-05,0.00025765511023907457,0.09546712046269917,1.7035331939883624,138.17368892045585,0.007540656532657843,0.13117441942733968,2.9111076883723075
1.0008540765103622e-06,1.9991857925250407,1.751163839346658e-05,0.025742958149048707,0.08811904453554621,1.6771878773151832,161.29724647293318,0.08215136037337005,0.05276829823101782,2.9174931176878065
0.0004150697436821931,2.0005152107306903,9.831816508361415e-05,0.0002703419620686876,0.08148007012716155,1.501087710020197,278.87836963507675,0.002338019040132067,1.9454228641529225,2.9269279859903907
3.4941148788508756e-06,1.999918479537249,2.7674110131159952e-06,0.04977324276260556,0.06596212346212127,1.7555018908718303,56.002158258167675,0.002134326457117997,0.9999148171861114,2.935883213510612
7.910668613066404e-05,2.0006364534427097,6.830259944094714e-05,0.024928058502665957,0.05909290082201024,1.5796313485354387,81.25693549903266,0.1638621959706474,0.8146156645798905,2.9360714671663715
2.2373876819854513e-06,2.001,2.863350768235527e-05,0.015259485196098294,0.0034883817587641,0.5,120.08287609643375,0.05761733055484446,0.8903806356519203,2.9502612970424384
3.587584844174494e-06,1.9996284069896781,8.73246765760878e-06,0.017617210012473152,0.0013583069232748768,1.9980343126893696,113.07204127442725,0.18597820220089628,0.4329685026519211,2.960135531260255
