Time,WindAD,WindMPH,TempAD,TempC
2025-05-11T11:42:38,456,15.14,198,29.07
2025-05-11T11:42:39,458,15.68,199,29.32
2025-05-11T11:42:40,460,16.23,199,29.32
2025-05-11T11:42:41,454,14.62,199,29.32
2025-05-11T11:42:42,458,15.68,198,29.07
2025-05-11T11:42:43,462,16.80,196,28.57
2025-05-11T11:42:44,452,14.11,194,28.06
2025-05-11T11:42:45,452,14.11,194,28.06
2025-05-11T11:42:46,445,12.41,193,27.81
2025-05-11T11:42:47,449,13.36,194,28.06
2025-05-11T11:42:48,470,19.20,194,28.06
2025-05-11T11:42:49,461,16.51,194,28.06
2025-05-11T11:42:50,464,17.38,195,28.32
2025-05-11T11:42:51,456,15.14,194,28.06
2025-05-11T11:42:52,442,11.74,196,28.57
2025-05-11T11:42:53,471,19.51,200,29.57
2025-05-11T11:42:54,480,22.52,201,29.82
2025-05-11T11:42:55,472,19.83,199,29.32
2025-05-11T11:42:56,468,18.57,197,28.82
2025-05-11T11:42:57,471,19.51,196,28.57
2025-05-11T11:42:58,440,11.30,195,28.32
2025-05-11T11:42:59,457,15.41,195,28.32
2025-05-11T11:43:00,454,14.62,196,28.57
2025-05-11T11:43:01,459,15.96,197,28.82
2025-05-11T11:43:02,437,10.66,199,29.32
2025-05-11T11:43:03,452,14.11,202,30.07
2025-05-11T11:43:04,450,13.61,202,30.07
2025-05-11T11:43:05,444,12.19,203,30.32
2025-05-11T11:43:06,452,14.11,201,29.82
2025-05-11T11:43:07,461,16.51,202,30.07
2025-05-11T11:43:08,448,13.12,200,29.57
2025-05-11T11:43:09,457,15.41,200,29.57
2025-05-11T11:43:10,465,17.67,200,29.57
2025-05-11T11:43:11,462,16.80,199,29.32
2025-05-11T11:43:13,457,15.41,198,29.07
2025-05-11T11:43:14,458,15.68,197,28.82
2025-05-11T11:43:15,458,15.68,196,28.57
2025-05-11T11:43:16,454,14.62,197,28.82
2025-05-11T11:43:17,459,15.96,197,28.82
2025-05-11T11:43:18,456,15.14,197,28.82
2025-05-11T11:43:19,450,13.61,195,28.32
2025-05-11T11:43:20,439,11.08,196,28.57
2025-05-11T11:43:21,451,13.86,198,29.07
2025-05-11T11:43:22,449,13.36,199,29.32
2025-05-11T11:43:23,481,22.87,202,30.07
2025-05-11T11:43:24,473,20.15,203,30.32
2025-05-11T11:43:25,478,21.82,201,29.82
2025-05-11T11:43:26,464,17.38,199,29.32
2025-05-11T11:43:27,467,18.27,198,29.07
2025-05-11T11:43:28,458,15.68,198,29.07
2025-05-11T11:43:29,474,20.48,200,29.57
2025-05-11T11:43:30,481,22.87,200,29.57
2025-05-11T11:43:31,480,22.52,198,29.07
2025-05-11T11:43:32,480,22.52,198,29.07
2025-05-11T11:43:33,480,22.52,196,28.57
2025-05-11T11:43:34,480,22.52,196,28.57
2025-05-11T11:43:35,469,18.88,195,28.32
2025-05-11T11:43:36,469,18.88,196,28.57
2025-05-11T11:43:37,466,17.97,196,28.57
2025-05-11T11:43:38,480,22.52,197,28.82
2025-05-11T11:43:39,466,17.97,198,29.07
2025-05-11T11:43:40,454,14.62,197,28.82
2025-05-11T11:43:41,456,15.14,200,29.57
2025-05-11T11:43:42,459,15.96,200,29.57
2025-05-11T11:43:43,474,20.48,200,29.57
2025-05-11T11:43:44,465,17.67,200,29.57
2025-05-11T11:43:45,473,20.15,201,29.82
2025-05-11T11:43:46,480,22.52,199,29.32
2025-05-11T11:43:47,472,19.83,200,29.57
2025-05-11T11:43:48,464,17.38,201,29.82
2025-05-11T11:43:49,448,13.12,202,30.07
2025-05-11T11:43:50,469,18.88,203,30.32
2025-05-11T11:43:51,460,16.23,203,30.32
2025-05-11T11:43:52,463,17.09,204,30.57
2025-05-11T11:43:53,457,15.41,204,30.57
2025-05-11T11:43:54,473,20.15,205,30.82
2025-05-11T11:43:56,481,22.87,203,30.32
2025-05-11T11:43:57,481,22.87,201,29.82
2025-05-11T11:43:58,468,18.57,200,29.57
2025-05-11T11:43:59,473,20.15,200,29.57
2025-05-11T11:44:00,471,19.51,200,29.57
2025-05-11T11:44:01,458,15.68,199,29.32
2025-05-11T11:44:02,465,17.67,200,29.57
2025-05-11T11:44:03,470,19.20,201,29.82
2025-05-11T11:44:04,480,22.52,202,30.07
2025-05-11T11:44:05,451,13.86,199,29.32
2025-05-11T11:44:06,457,15.41,200,29.57
2025-05-11T11:44:07,461,16.51,201,29.82
2025-05-11T11:44:08,448,13.12,201,29.82
2025-05-11T11:44:09,465,17.67,201,29.82
2025-05-11T11:44:10,450,13.61,202,30.07
2025-05-11T11:44:11,454,14.62,203,30.32
2025-05-11T11:44:12,451,13.86,202,30.07
2025-05-11T11:44:13,446,12.65,202,30.07
2025-05-11T11:44:14,461,16.51,205,30.82
2025-05-11T11:44:15,481,22.87,205,30.82
2025-05-11T11:44:16,474,20.48,203,30.32
2025-05-11T11:44:17,458,15.68,200,29.57
2025-05-11T11:44:18,439,11.08,200,29.57
2025-05-11T11:44:19,440,11.30,201,29.82
2025-05-11T11:44:20,460,16.23,203,30.32
2025-05-11T11:44:21,466,17.97,204,30.57
2025-05-11T11:44:22,475,20.81,207,31.32
2025-05-11T11:44:23,481,22.87,207,31.32
2025-05-11T11:44:24,481,22.87,206,31.07
2025-05-11T11:44:25,481,22.87,204,30.57
2025-05-11T11:44:26,481,22.87,203,30.32
2025-05-11T11:44:27,472,19.83,204,30.57
2025-05-11T11:44:28,475,20.81,206,31.07
2025-05-11T11:44:29,464,17.38,206,31.07
2025-05-11T11:44:30,479,22.17,207,31.32
2025-05-11T11:44:31,481,22.87,206,31.07
2025-05-11T11:44:32,472,19.83,205,30.82
2025-05-11T11:44:33,467,18.27,204,30.57
2025-05-11T11:44:34,460,16.23,205,30.82
2025-05-11T11:44:35,471,19.51,206,31.07
2025-05-11T11:44:36,476,21.14,206,31.07
2025-05-11T11:44:37,481,22.87,206,31.07
