Date,Speed,Altitude,Pressure,X,Y,Z,G,Latitude,Longitude,Heading,Magnetic Field,Sound Level,Luminance,Heart Rate
"2025-05-11 11:22:45.938",0.019997,0.000000,0.000000,-0.040939,-0.456207,-0.869537,0.982800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:22:46.937",0.019997,0.000000,0.000000,-0.196472,1.109451,-1.028534,1.525571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:22:47.937",0.625552,0.000000,0.000000,-0.846817,0.067368,0.138443,0.860700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:22:48.940",0.625552,0.000000,0.000000,-0.853531,0.134018,0.492432,0.994467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:22:49.940",0.111776,0.000000,0.000000,-0.824768,0.125076,0.433853,0.940274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:22:50.938",0.134326,0.000000,0.000000,-0.782776,0.124680,0.541534,0.959970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:22:51.939",0.134326,0.000000,0.000000,-0.807297,0.129166,0.617508,1.024562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:22:52.938",0.122527,0.000000,0.000000,-0.778748,0.127228,0.321442,0.852033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:22:53.942",0.051166,0.000000,0.000000,-0.813583,0.137024,0.609833,1.025958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:22:54.942",0.071921,0.000000,0.000000,-0.836960,0.112518,0.527664,0.995787,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:22:55.938",0.085891,0.000000,0.000000,-0.842285,0.117477,0.506302,0.989741,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:22:56.938",0.071107,0.000000,0.000000,-0.905899,0.111343,0.511673,1.046355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:22:57.938",0.011930,0.000000,0.000000,-0.846298,0.108307,0.513229,0.995668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:22:58.942",0.039117,0.000000,0.000000,-0.857956,0.144485,0.516022,1.011555,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:22:59.940",0.084664,0.000000,0.000000,-1.145325,0.000580,0.213898,1.165127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:00.938",0.084664,0.000000,0.000000,-0.738907,0.155930,0.687500,1.021251,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:01.941",0.169309,0.000000,0.000000,-0.751648,0.107498,0.646927,0.997519,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:02.942",0.027119,0.000000,0.000000,-0.772202,0.024384,0.695740,1.039684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:03.939",0.016825,0.000000,0.000000,-0.666656,-0.091034,0.574234,0.884569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:04.942",0.027119,0.000000,0.000000,-0.970230,0.059006,0.398987,1.050723,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:05.938",0.833644,0.000000,0.000000,-0.783752,0.094009,0.442078,0.904731,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:06.942",1.303697,0.000000,0.000000,-1.042404,0.041702,0.557510,1.182862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:07.941",1.303697,0.000000,0.000000,-1.009293,0.250015,0.446106,1.131455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:08.938",1.481487,0.000000,0.000000,-0.849518,0.119354,0.362793,0.931421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:09.939",1.937521,0.000000,0.000000,-0.757690,0.156769,0.339539,0.844960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:10.939",1.937521,0.000000,0.000000,-1.023331,0.193634,0.513474,1.161187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:11.940",1.937521,0.000000,0.000000,-0.924026,0.068893,0.455902,1.032675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:12.942",2.327276,0.000000,0.000000,-0.920609,0.155258,0.453430,1.037894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:13.942",2.327276,0.000000,0.000000,-0.935837,0.216904,0.521515,1.093076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:14.942",2.218792,0.000000,0.000000,-0.951279,0.062317,0.461151,1.058997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:15.937",2.218792,0.000000,0.000000,-0.884598,0.013611,0.371964,0.959716,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:16.940",2.172970,0.000000,0.000000,-0.944519,0.120865,0.453613,1.054746,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:17.942",2.172970,0.000000,0.000000,-0.746185,0.016708,0.377243,0.836292,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:18.942",2.215581,0.000000,0.000000,-0.675186,0.019424,0.379425,0.774737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:19.942",2.753092,0.000000,0.000000,-0.829224,0.062042,0.409561,0.926931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:20.938",3.204818,0.000000,0.000000,-0.825928,0.040482,0.423233,0.928936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:21.942",3.458451,0.000000,0.000000,-0.948380,-0.003494,0.453415,1.051200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:22.941",3.341521,0.000000,0.000000,-0.761566,-0.127701,0.348251,0.847095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:23.941",3.402743,0.000000,0.000000,-0.709351,0.116516,0.554016,0.907573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:24.942",4.034673,0.000000,0.000000,-0.688507,-0.022858,0.351410,0.773339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:25.938",4.786386,0.000000,0.000000,-0.870087,0.104202,0.602417,1.063398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:26.942",5.367619,0.000000,0.000000,-0.760849,0.189835,0.506805,0.933692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:27.942",6.149883,0.000000,0.000000,-0.886902,0.041626,0.501892,1.019913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:28.938",6.475989,0.000000,0.000000,-1.290695,0.173004,0.426071,1.370168,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:29.942",6.962451,0.000000,0.000000,-0.967743,-0.036102,0.450363,1.068015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:30.938",7.371789,0.000000,0.000000,-1.133347,-0.197845,0.764145,1.381135,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:31.942",7.670772,0.000000,0.000000,-1.207535,0.399399,0.689728,1.446853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:32.941",7.896529,0.000000,0.000000,-1.396179,0.119171,0.314270,1.436065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:33.941",8.078810,0.000000,0.000000,-0.827637,0.209961,0.447205,0.963877,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:34.942",7.998297,0.000000,0.000000,-0.910675,-0.090210,0.424377,1.008743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:35.938",8.223847,0.000000,0.000000,-0.587128,-0.000290,0.426376,0.725614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:36.941",8.227025,0.000000,0.000000,0.034042,-0.017914,-0.154480,0.159198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:37.941",8.429250,0.000000,0.000000,-0.889679,0.191925,0.340454,0.971737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:38.941",8.604663,0.000000,0.000000,-0.835083,0.366501,0.401428,0.996409,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:39.941",8.614020,0.000000,0.000000,-1.053818,-0.008636,0.409744,1.130706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
"2025-05-11 11:23:40.938",8.665104,0.000000,0.000000,-0.907745,0.263489,0.738220,1.199332,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,HRDATA
